"";"Statistik_Code";"Statistik_Label";"Tabelle";"Jahr";"AGS";"AGS_Label";"Merkmal";"Merkmal_Label";"Anzahl"
"4509";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14625";"Bautzen, Landkreis";"Rechts-, Wirtschafts- und Sozialwissenschaften";"Fächergruppe (mit Insgesamt)";"100"
"4510";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14625";"Bautzen, Landkreis";"Insgesamt";"Fächergruppe (mit Insgesamt)";"100"
"4511";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14625";"Bautzen, Landkreis";"Rechts-, Wirtschafts- und Sozialwissenschaften";"Fächergruppe (mit Insgesamt)";"51"
"4512";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14625";"Bautzen, Landkreis";"Insgesamt";"Fächergruppe (mit Insgesamt)";"51"
"4513";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14625";"Bautzen, Landkreis";"Rechts-, Wirtschafts- und Sozialwissenschaften";"Fächergruppe (mit Insgesamt)";"51"
"4514";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14625";"Bautzen, Landkreis";"Insgesamt";"Fächergruppe (mit Insgesamt)";"51"
"4515";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14626";"Görlitz, Landkreis";"Rechts-, Wirtschafts- und Sozialwissenschaften";"Fächergruppe (mit Insgesamt)";"2253"
"4516";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14626";"Görlitz, Landkreis";"Mathematik/Naturwissenschaften";"Fächergruppe (mit Insgesamt)";"386"
"4517";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14626";"Görlitz, Landkreis";"Ingenieurwissenschaften";"Fächergruppe (mit Insgesamt)";"819"
"4518";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14626";"Görlitz, Landkreis";"Außerhalb der Studienbereichsgliederung";"Fächergruppe (mit Insgesamt)";"1"
"4519";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14626";"Görlitz, Landkreis";"Insgesamt";"Fächergruppe (mit Insgesamt)";"3459"
"4520";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14626";"Görlitz, Landkreis";"Rechts-, Wirtschafts- und Sozialwissenschaften";"Fächergruppe (mit Insgesamt)";"347"
"4521";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14626";"Görlitz, Landkreis";"Mathematik/Naturwissenschaften";"Fächergruppe (mit Insgesamt)";"61"
"4522";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14626";"Görlitz, Landkreis";"Ingenieurwissenschaften";"Fächergruppe (mit Insgesamt)";"218"
"4523";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14626";"Görlitz, Landkreis";"Außerhalb der Studienbereichsgliederung";"Fächergruppe (mit Insgesamt)";"1"
"4524";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14626";"Görlitz, Landkreis";"Insgesamt";"Fächergruppe (mit Insgesamt)";"627"
"4525";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14626";"Görlitz, Landkreis";"Rechts-, Wirtschafts- und Sozialwissenschaften";"Fächergruppe (mit Insgesamt)";"1906"
"4526";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14626";"Görlitz, Landkreis";"Mathematik/Naturwissenschaften";"Fächergruppe (mit Insgesamt)";"325"
"4527";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14626";"Görlitz, Landkreis";"Ingenieurwissenschaften";"Fächergruppe (mit Insgesamt)";"601"
"4528";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14626";"Görlitz, Landkreis";"Insgesamt";"Fächergruppe (mit Insgesamt)";"2832"
"4529";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14626";"Görlitz, Landkreis";"Rechts-, Wirtschafts- und Sozialwissenschaften";"Fächergruppe (mit Insgesamt)";"774"
"4530";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14626";"Görlitz, Landkreis";"Mathematik/Naturwissenschaften";"Fächergruppe (mit Insgesamt)";"183"
"4531";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14626";"Görlitz, Landkreis";"Ingenieurwissenschaften";"Fächergruppe (mit Insgesamt)";"658"
"4532";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14626";"Görlitz, Landkreis";"Insgesamt";"Fächergruppe (mit Insgesamt)";"1615"
"4533";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14626";"Görlitz, Landkreis";"Rechts-, Wirtschafts- und Sozialwissenschaften";"Fächergruppe (mit Insgesamt)";"92"
"4534";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14626";"Görlitz, Landkreis";"Mathematik/Naturwissenschaften";"Fächergruppe (mit Insgesamt)";"33"
"4535";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14626";"Görlitz, Landkreis";"Ingenieurwissenschaften";"Fächergruppe (mit Insgesamt)";"160"
"4536";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14626";"Görlitz, Landkreis";"Insgesamt";"Fächergruppe (mit Insgesamt)";"285"
"4537";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14626";"Görlitz, Landkreis";"Rechts-, Wirtschafts- und Sozialwissenschaften";"Fächergruppe (mit Insgesamt)";"682"
"4538";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14626";"Görlitz, Landkreis";"Mathematik/Naturwissenschaften";"Fächergruppe (mit Insgesamt)";"150"
"4539";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14626";"Görlitz, Landkreis";"Ingenieurwissenschaften";"Fächergruppe (mit Insgesamt)";"498"
"4540";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14626";"Görlitz, Landkreis";"Insgesamt";"Fächergruppe (mit Insgesamt)";"1330"
"4541";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14626";"Görlitz, Landkreis";"Rechts-, Wirtschafts- und Sozialwissenschaften";"Fächergruppe (mit Insgesamt)";"1479"
"4542";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14626";"Görlitz, Landkreis";"Mathematik/Naturwissenschaften";"Fächergruppe (mit Insgesamt)";"203"
"4543";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14626";"Görlitz, Landkreis";"Ingenieurwissenschaften";"Fächergruppe (mit Insgesamt)";"161"
"4544";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14626";"Görlitz, Landkreis";"Außerhalb der Studienbereichsgliederung";"Fächergruppe (mit Insgesamt)";"1"
"4545";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14626";"Görlitz, Landkreis";"Insgesamt";"Fächergruppe (mit Insgesamt)";"1844"
"4546";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14626";"Görlitz, Landkreis";"Rechts-, Wirtschafts- und Sozialwissenschaften";"Fächergruppe (mit Insgesamt)";"255"
"4547";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14626";"Görlitz, Landkreis";"Mathematik/Naturwissenschaften";"Fächergruppe (mit Insgesamt)";"28"
"4548";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14626";"Görlitz, Landkreis";"Ingenieurwissenschaften";"Fächergruppe (mit Insgesamt)";"58"
"4549";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14626";"Görlitz, Landkreis";"Außerhalb der Studienbereichsgliederung";"Fächergruppe (mit Insgesamt)";"1"
"4550";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14626";"Görlitz, Landkreis";"Insgesamt";"Fächergruppe (mit Insgesamt)";"342"
"4551";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14626";"Görlitz, Landkreis";"Rechts-, Wirtschafts- und Sozialwissenschaften";"Fächergruppe (mit Insgesamt)";"1224"
"4552";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14626";"Görlitz, Landkreis";"Mathematik/Naturwissenschaften";"Fächergruppe (mit Insgesamt)";"175"
"4553";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14626";"Görlitz, Landkreis";"Ingenieurwissenschaften";"Fächergruppe (mit Insgesamt)";"103"
"4554";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14626";"Görlitz, Landkreis";"Insgesamt";"Fächergruppe (mit Insgesamt)";"1502"
"4555";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14627";"Meißen, Landkreis";"Geisteswissenschaften";"Fächergruppe (mit Insgesamt)";"81"
"4556";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14627";"Meißen, Landkreis";"Rechts-, Wirtschafts- und Sozialwissenschaften";"Fächergruppe (mit Insgesamt)";"939"
"4557";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14627";"Meißen, Landkreis";"Insgesamt";"Fächergruppe (mit Insgesamt)";"1020"
"4558";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14627";"Meißen, Landkreis";"Geisteswissenschaften";"Fächergruppe (mit Insgesamt)";"1"
"4559";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14627";"Meißen, Landkreis";"Insgesamt";"Fächergruppe (mit Insgesamt)";"1"
"4560";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14627";"Meißen, Landkreis";"Geisteswissenschaften";"Fächergruppe (mit Insgesamt)";"80"
"4561";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14627";"Meißen, Landkreis";"Rechts-, Wirtschafts- und Sozialwissenschaften";"Fächergruppe (mit Insgesamt)";"939"
"4562";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14627";"Meißen, Landkreis";"Insgesamt";"Fächergruppe (mit Insgesamt)";"1019"
"4563";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14627";"Meißen, Landkreis";"Geisteswissenschaften";"Fächergruppe (mit Insgesamt)";"29"
"4564";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14627";"Meißen, Landkreis";"Rechts-, Wirtschafts- und Sozialwissenschaften";"Fächergruppe (mit Insgesamt)";"360"
"4565";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14627";"Meißen, Landkreis";"Insgesamt";"Fächergruppe (mit Insgesamt)";"389"
"4566";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14627";"Meißen, Landkreis";"Geisteswissenschaften";"Fächergruppe (mit Insgesamt)";"1"
"4567";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14627";"Meißen, Landkreis";"Insgesamt";"Fächergruppe (mit Insgesamt)";"1"
"4568";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14627";"Meißen, Landkreis";"Geisteswissenschaften";"Fächergruppe (mit Insgesamt)";"28"
"4569";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14627";"Meißen, Landkreis";"Rechts-, Wirtschafts- und Sozialwissenschaften";"Fächergruppe (mit Insgesamt)";"360"
"4570";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14627";"Meißen, Landkreis";"Insgesamt";"Fächergruppe (mit Insgesamt)";"388"
"4571";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14627";"Meißen, Landkreis";"Geisteswissenschaften";"Fächergruppe (mit Insgesamt)";"52"
"4572";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14627";"Meißen, Landkreis";"Rechts-, Wirtschafts- und Sozialwissenschaften";"Fächergruppe (mit Insgesamt)";"579"
"4573";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14627";"Meißen, Landkreis";"Insgesamt";"Fächergruppe (mit Insgesamt)";"631"
"4574";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14627";"Meißen, Landkreis";"Geisteswissenschaften";"Fächergruppe (mit Insgesamt)";"52"
"4575";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14627";"Meißen, Landkreis";"Rechts-, Wirtschafts- und Sozialwissenschaften";"Fächergruppe (mit Insgesamt)";"579"
"4576";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14627";"Meißen, Landkreis";"Insgesamt";"Fächergruppe (mit Insgesamt)";"631"
"4577";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14628";"Sächsische Schweiz-Osterzgebirge, Landkreis";"Agrar-, Forst- und Ernährungswissensch., Veterinär";"Fächergruppe (mit Insgesamt)";"763"
"4578";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14628";"Sächsische Schweiz-Osterzgebirge, Landkreis";"Insgesamt";"Fächergruppe (mit Insgesamt)";"763"
"4579";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14628";"Sächsische Schweiz-Osterzgebirge, Landkreis";"Agrar-, Forst- und Ernährungswissensch., Veterinär";"Fächergruppe (mit Insgesamt)";"78"
"4580";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14628";"Sächsische Schweiz-Osterzgebirge, Landkreis";"Insgesamt";"Fächergruppe (mit Insgesamt)";"78"
"4581";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14628";"Sächsische Schweiz-Osterzgebirge, Landkreis";"Agrar-, Forst- und Ernährungswissensch., Veterinär";"Fächergruppe (mit Insgesamt)";"685"
"4582";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14628";"Sächsische Schweiz-Osterzgebirge, Landkreis";"Insgesamt";"Fächergruppe (mit Insgesamt)";"685"
"4583";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14628";"Sächsische Schweiz-Osterzgebirge, Landkreis";"Agrar-, Forst- und Ernährungswissensch., Veterinär";"Fächergruppe (mit Insgesamt)";"467"
"4584";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14628";"Sächsische Schweiz-Osterzgebirge, Landkreis";"Insgesamt";"Fächergruppe (mit Insgesamt)";"467"
"4585";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14628";"Sächsische Schweiz-Osterzgebirge, Landkreis";"Agrar-, Forst- und Ernährungswissensch., Veterinär";"Fächergruppe (mit Insgesamt)";"37"
"4586";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14628";"Sächsische Schweiz-Osterzgebirge, Landkreis";"Insgesamt";"Fächergruppe (mit Insgesamt)";"37"
"4587";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14628";"Sächsische Schweiz-Osterzgebirge, Landkreis";"Agrar-, Forst- und Ernährungswissensch., Veterinär";"Fächergruppe (mit Insgesamt)";"430"
"4588";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14628";"Sächsische Schweiz-Osterzgebirge, Landkreis";"Insgesamt";"Fächergruppe (mit Insgesamt)";"430"
"4589";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14628";"Sächsische Schweiz-Osterzgebirge, Landkreis";"Agrar-, Forst- und Ernährungswissensch., Veterinär";"Fächergruppe (mit Insgesamt)";"296"
"4590";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14628";"Sächsische Schweiz-Osterzgebirge, Landkreis";"Insgesamt";"Fächergruppe (mit Insgesamt)";"296"
"4591";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14628";"Sächsische Schweiz-Osterzgebirge, Landkreis";"Agrar-, Forst- und Ernährungswissensch., Veterinär";"Fächergruppe (mit Insgesamt)";"41"
"4592";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14628";"Sächsische Schweiz-Osterzgebirge, Landkreis";"Insgesamt";"Fächergruppe (mit Insgesamt)";"41"
"4593";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14628";"Sächsische Schweiz-Osterzgebirge, Landkreis";"Agrar-, Forst- und Ernährungswissensch., Veterinär";"Fächergruppe (mit Insgesamt)";"255"
"4594";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14628";"Sächsische Schweiz-Osterzgebirge, Landkreis";"Insgesamt";"Fächergruppe (mit Insgesamt)";"255"
"4595";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14713";"Leipzig, kreisfreie Stadt";"Geisteswissenschaften";"Fächergruppe (mit Insgesamt)";"8092"
"4596";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14713";"Leipzig, kreisfreie Stadt";"Sport";"Fächergruppe (mit Insgesamt)";"1260"
"4597";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14713";"Leipzig, kreisfreie Stadt";"Rechts-, Wirtschafts- und Sozialwissenschaften";"Fächergruppe (mit Insgesamt)";"11993"
"4598";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14713";"Leipzig, kreisfreie Stadt";"Mathematik/Naturwissenschaften";"Fächergruppe (mit Insgesamt)";"4493"
"4599";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14713";"Leipzig, kreisfreie Stadt";"Humanmedizin/Gesundheitswissenschaften";"Fächergruppe (mit Insgesamt)";"2927"
"4600";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14713";"Leipzig, kreisfreie Stadt";"Agrar-, Forst- und Ernährungswissensch., Veterinär";"Fächergruppe (mit Insgesamt)";"862"
"4601";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14713";"Leipzig, kreisfreie Stadt";"Ingenieurwissenschaften";"Fächergruppe (mit Insgesamt)";"6790"
"4602";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14713";"Leipzig, kreisfreie Stadt";"Kunst, Kunstwissenschaft";"Fächergruppe (mit Insgesamt)";"2682"
"4603";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14713";"Leipzig, kreisfreie Stadt";"Insgesamt";"Fächergruppe (mit Insgesamt)";"39099"
"4604";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14713";"Leipzig, kreisfreie Stadt";"Geisteswissenschaften";"Fächergruppe (mit Insgesamt)";"1250"
"4605";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14713";"Leipzig, kreisfreie Stadt";"Sport";"Fächergruppe (mit Insgesamt)";"84"
"4606";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14713";"Leipzig, kreisfreie Stadt";"Rechts-, Wirtschafts- und Sozialwissenschaften";"Fächergruppe (mit Insgesamt)";"1084"
"4607";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14713";"Leipzig, kreisfreie Stadt";"Mathematik/Naturwissenschaften";"Fächergruppe (mit Insgesamt)";"606"
"4608";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14713";"Leipzig, kreisfreie Stadt";"Humanmedizin/Gesundheitswissenschaften";"Fächergruppe (mit Insgesamt)";"298"
"4609";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14713";"Leipzig, kreisfreie Stadt";"Agrar-, Forst- und Ernährungswissensch., Veterinär";"Fächergruppe (mit Insgesamt)";"47"
"4610";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14713";"Leipzig, kreisfreie Stadt";"Ingenieurwissenschaften";"Fächergruppe (mit Insgesamt)";"941"
"4611";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14713";"Leipzig, kreisfreie Stadt";"Kunst, Kunstwissenschaft";"Fächergruppe (mit Insgesamt)";"554"
"4612";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14713";"Leipzig, kreisfreie Stadt";"Insgesamt";"Fächergruppe (mit Insgesamt)";"4864"
"4613";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14713";"Leipzig, kreisfreie Stadt";"Geisteswissenschaften";"Fächergruppe (mit Insgesamt)";"6842"
"4614";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14713";"Leipzig, kreisfreie Stadt";"Sport";"Fächergruppe (mit Insgesamt)";"1176"
"4615";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14713";"Leipzig, kreisfreie Stadt";"Rechts-, Wirtschafts- und Sozialwissenschaften";"Fächergruppe (mit Insgesamt)";"10909"
"4616";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14713";"Leipzig, kreisfreie Stadt";"Mathematik/Naturwissenschaften";"Fächergruppe (mit Insgesamt)";"3887"
"4617";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14713";"Leipzig, kreisfreie Stadt";"Humanmedizin/Gesundheitswissenschaften";"Fächergruppe (mit Insgesamt)";"2629"
"4618";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14713";"Leipzig, kreisfreie Stadt";"Agrar-, Forst- und Ernährungswissensch., Veterinär";"Fächergruppe (mit Insgesamt)";"815"
"4619";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14713";"Leipzig, kreisfreie Stadt";"Ingenieurwissenschaften";"Fächergruppe (mit Insgesamt)";"5849"
"4620";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14713";"Leipzig, kreisfreie Stadt";"Kunst, Kunstwissenschaft";"Fächergruppe (mit Insgesamt)";"2128"
"4621";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14713";"Leipzig, kreisfreie Stadt";"Insgesamt";"Fächergruppe (mit Insgesamt)";"34235"
"4622";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14713";"Leipzig, kreisfreie Stadt";"Geisteswissenschaften";"Fächergruppe (mit Insgesamt)";"2748"
"4623";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14713";"Leipzig, kreisfreie Stadt";"Sport";"Fächergruppe (mit Insgesamt)";"793"
"4624";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14713";"Leipzig, kreisfreie Stadt";"Rechts-, Wirtschafts- und Sozialwissenschaften";"Fächergruppe (mit Insgesamt)";"4308"
"4625";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14713";"Leipzig, kreisfreie Stadt";"Mathematik/Naturwissenschaften";"Fächergruppe (mit Insgesamt)";"2498"
"4626";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14713";"Leipzig, kreisfreie Stadt";"Humanmedizin/Gesundheitswissenschaften";"Fächergruppe (mit Insgesamt)";"1002"
"4627";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14713";"Leipzig, kreisfreie Stadt";"Agrar-, Forst- und Ernährungswissensch., Veterinär";"Fächergruppe (mit Insgesamt)";"142"
"4628";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14713";"Leipzig, kreisfreie Stadt";"Ingenieurwissenschaften";"Fächergruppe (mit Insgesamt)";"5203"
"4629";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14713";"Leipzig, kreisfreie Stadt";"Kunst, Kunstwissenschaft";"Fächergruppe (mit Insgesamt)";"1005"
"4630";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14713";"Leipzig, kreisfreie Stadt";"Insgesamt";"Fächergruppe (mit Insgesamt)";"17699"
"4631";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14713";"Leipzig, kreisfreie Stadt";"Geisteswissenschaften";"Fächergruppe (mit Insgesamt)";"398"
"4632";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14713";"Leipzig, kreisfreie Stadt";"Sport";"Fächergruppe (mit Insgesamt)";"49"
"4633";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14713";"Leipzig, kreisfreie Stadt";"Rechts-, Wirtschafts- und Sozialwissenschaften";"Fächergruppe (mit Insgesamt)";"427"
"4634";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14713";"Leipzig, kreisfreie Stadt";"Mathematik/Naturwissenschaften";"Fächergruppe (mit Insgesamt)";"366"
"4635";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14713";"Leipzig, kreisfreie Stadt";"Humanmedizin/Gesundheitswissenschaften";"Fächergruppe (mit Insgesamt)";"131"
"4636";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14713";"Leipzig, kreisfreie Stadt";"Agrar-, Forst- und Ernährungswissensch., Veterinär";"Fächergruppe (mit Insgesamt)";"14"
"4637";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14713";"Leipzig, kreisfreie Stadt";"Ingenieurwissenschaften";"Fächergruppe (mit Insgesamt)";"723"
"4638";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14713";"Leipzig, kreisfreie Stadt";"Kunst, Kunstwissenschaft";"Fächergruppe (mit Insgesamt)";"221"
"4639";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14713";"Leipzig, kreisfreie Stadt";"Insgesamt";"Fächergruppe (mit Insgesamt)";"2329"
"4640";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14713";"Leipzig, kreisfreie Stadt";"Geisteswissenschaften";"Fächergruppe (mit Insgesamt)";"2350"
"4641";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14713";"Leipzig, kreisfreie Stadt";"Sport";"Fächergruppe (mit Insgesamt)";"744"
"4642";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14713";"Leipzig, kreisfreie Stadt";"Rechts-, Wirtschafts- und Sozialwissenschaften";"Fächergruppe (mit Insgesamt)";"3881"
"4643";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14713";"Leipzig, kreisfreie Stadt";"Mathematik/Naturwissenschaften";"Fächergruppe (mit Insgesamt)";"2132"
"4644";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14713";"Leipzig, kreisfreie Stadt";"Humanmedizin/Gesundheitswissenschaften";"Fächergruppe (mit Insgesamt)";"871"
"4645";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14713";"Leipzig, kreisfreie Stadt";"Agrar-, Forst- und Ernährungswissensch., Veterinär";"Fächergruppe (mit Insgesamt)";"128"
"4646";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14713";"Leipzig, kreisfreie Stadt";"Ingenieurwissenschaften";"Fächergruppe (mit Insgesamt)";"4480"
"4647";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14713";"Leipzig, kreisfreie Stadt";"Kunst, Kunstwissenschaft";"Fächergruppe (mit Insgesamt)";"784"
"4648";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14713";"Leipzig, kreisfreie Stadt";"Insgesamt";"Fächergruppe (mit Insgesamt)";"15370"
"4649";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14713";"Leipzig, kreisfreie Stadt";"Geisteswissenschaften";"Fächergruppe (mit Insgesamt)";"5344"
"4650";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14713";"Leipzig, kreisfreie Stadt";"Sport";"Fächergruppe (mit Insgesamt)";"467"
"4651";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14713";"Leipzig, kreisfreie Stadt";"Rechts-, Wirtschafts- und Sozialwissenschaften";"Fächergruppe (mit Insgesamt)";"7685"
"4652";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14713";"Leipzig, kreisfreie Stadt";"Mathematik/Naturwissenschaften";"Fächergruppe (mit Insgesamt)";"1995"
"4653";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14713";"Leipzig, kreisfreie Stadt";"Humanmedizin/Gesundheitswissenschaften";"Fächergruppe (mit Insgesamt)";"1925"
"4654";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14713";"Leipzig, kreisfreie Stadt";"Agrar-, Forst- und Ernährungswissensch., Veterinär";"Fächergruppe (mit Insgesamt)";"720"
"4655";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14713";"Leipzig, kreisfreie Stadt";"Ingenieurwissenschaften";"Fächergruppe (mit Insgesamt)";"1587"
"4656";"21311";"Statistik der Studenten";"21311-01-01-4";"2019";"14713";"Leipzig, kreisfreie Stadt";"Kunst, Kunstwissenschaft";"Fächergruppe (mit Insgesamt)";"1677"
